cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"17108","0","549862","1102200","Community Bank & Trust, Waco, Texas","Waco","TX","76701","3/31/2017","5/19/2019","NM","1800 Washington Avenue","COMMUNITY COMPANY, THE","4","0","0","4","0","Mclennan","47380","Waco, TX","5/14/1952","5/14/1952","3/6/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.cbtwaco.bank","290301","4258","294559","0","294559","158445","158445","13917","45994","32349","13645","213","97307","1014","","94","117749","0","12032","0","0","5098","6934","6239","","5889","125","225","0","0","0","814","814","2969","10948","3691",""
"13068","9859","957757","2072793","Community Bank and Trust","Neosho","MO","64850","3/31/2017","5/19/2019","SM","100 South Wood Street","COMMUNITY BANCSHARES EMPLOYEE STOCK OWNERSHIP PLAN","14","0","1","8","1","Newton","27900","Joplin, MO","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.cbthomebank.com","147583","1803","149386","0","149386","127942","127942","2042","37167","16580","20587","943","64335","23455","","5493","7741","0","5298","0","143","3656","1499","2913","","1125","0","1788","0","0","0","192","192","852","1190","1803",""
"32968","0","1474309","1081873","Community Bank and Trust - Alabama","Union Springs","AL","36089","3/31/2017","5/19/2019","NM","202 North Powell Street","COMMUNITY BANKSHARES, INC.","1","0","0","7","0","Bullock","","","5/18/1990","5/18/1990","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.redapplebank.com","15912","924","16836","36","16872","12375","12375","931","5488","4143","1345","0","5695","261","","0","2194","","2251","0","0","976","1275","52","","0","52","0","0","0","","98","71","308","623","263",""
"25796","0","761833","1081873","Community Bank and Trust - West Georgia","Lagrange","GA","30240","3/31/2017","5/19/2019","NM","201 Broad Street","COMMUNITY BANKSHARES, INC.","4","0","0","4","0","Troup","","","12/15/1984","12/15/1984","4/1/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.redapplebank.com","52093","246","52339","100","52439","45888","45888","7671","17705","14850","2855","1771","17178","1563","","0","5222","","1217","0","101","412","704","112","","100","12","0","0","0","","95","0","1195","6476","246",""
"23189","10076","1015841","1201448","Community Bank and Trust Company","Muscatine","IA","52761","3/31/2017","5/19/2019","NM","2609 2nd Avenue","C-B-G, INC.","5","0","0","2","1","Muscatine","","","8/11/1980","8/11/1980","8/1/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.commbk.net","158812","2213","161025","0","161025","80851","80851","1103","21295","7031","14264","2620","32879","22954","","33310","33948","","11400","0","207","4430","6763","1516","","805","711","0","0","0","","470","342","0","1103","2213",""
"34683","0","2655495","2902005","Community Bank and Trust of Florida","Ocala","FL","34471","3/31/2017","5/19/2019","NM","1603 Southwest 19th Avenue","FLORIDA COMMUNITY BANKSHARES, INC.","11","0","0","8","0","Marion","36100","Ocala, FL","4/2/1998","4/2/1998","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","0","1","cbtfl.com","271808","4154","275962","0","275962","227649","227649","17600","78179","42936","35243","1392","77748","52730","","8732","29724","0","4809","0","203","2246","2360","5048","","2130","2918","0","0","808","410","614","614","895","16705","4154",""
"58311","0","3446784","0","Community Bank Delaware","Lewes","DE","19958","3/31/2017","5/19/2019","NM","1450 Kings Highway","","2","0","0","4","0","Sussex","41540","Salisbury, MD-DE","5/30/2006","5/30/2006","4/9/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","1","http://www.communitybankdelaware.com","152675","1849","154524","0","154524","146146","146146","11028","55068","32357","22711","2237","76151","1662","","67","7575","","733","113","266","315","39","3","","0","3","0","0","0","","349","132","3418","7610","1669",""
"9760","12359","835257","1127847","Community Bank Mankato","Vernon Center","MN","56090","3/31/2017","5/19/2019","NM","201 East Main Street","VERNON CENTER BANCSHARES, INC.","4","0","0","4","1","Blue Earth","31860","Mankato-North Mankato, MN","12/1/1929","1/1/1934","8/19/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.cbfg.net","236719","2566","239285","0","239285","193543","193543","24653","69962","47629","22333","31187","44394","23347","","15474","22635","","6243","0","113","1729","4401","1390","","0","1390","0","0","0","","611","611","5112","19541","2566",""
"571","0","275509","0","Community Bank of Bergen County, N. J.","Maywood","NJ","7607","3/31/2017","5/19/2019","SM","125 West Pleasant Avenue","","3","0","0","5","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","12/8/1928","1/1/1934","1/3/2018","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","","233242","2997","236239","448","236687","231295","231295","19795","56715","37328","19387","6653","148132","0","","0","3789","","1603","0","1232","24","347","0","","0","0","0","0","0","","1885","755","16734","3061","2559",""
"12349","0","385350","1516405","Community Bank of Cameron","Cameron","WI","54822","3/31/2017","5/19/2019","NM","101 West Main Street","CAMERON BANCORP, INC.","3","0","0","4","1","Barron","","","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.communitybankwi.com","81157","946","82103","0","82103","71521","71521","7213","17681","10335","7346","0","43454","3173","","118","4292","","2840","0","140","844","1856","3332","","3220","112","0","0","0","","546","340","3059","4154","928",""
"18568","0","958231","1417436","Community Bank of Easton","Easton","IL","62633","3/31/2017","5/19/2019","NM","Second And Main Streets","EASTON BANCSHARES, INC.","1","0","0","2","0","Mason","","","8/1/1962","8/1/1962","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","21089","54","21143","146","21289","4730","4730","0","100","100","0","0","1709","2921","","7576","5465","","3274","0","0","592","2682","244","","235","9","0","0","0","","0","0","0","0","54",""
"23551","0","766052","0","Community Bank of El Dorado Springs","El Dorado Spring","MO","64744","3/31/2017","5/19/2019","NM","Highway 54 And Main Street","","1","0","0","2","1","Cedar","","","10/1/1981","10/1/1981","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","","46381","1154","47535","0","47535","37521","37521","0","15778","15778","0","0","8063","13680","","4731","2522","","2761","0","0","1525","1236","0","","0","0","0","0","0","","462","462","0","0","723",""
"33805","0","2044820","2066390","Community Bank of Elmhurst","Elmhurst","IL","60126","3/31/2017","5/19/2019","SM","330 West Butterfield Road","COMMUNITY BANCSHARES OF ELMHURST, INC.","3","0","0","5","1","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/24/1993","5/24/1993","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.communityelmhurst.com","71115","689","71804","0","71804","62305","62305","3586","23717","23056","661","812","34190","0","","0","9187","","243","28","0","52","163","69","","69","0","0","0","0","","701","222","3586","0","689",""
"57579","0","3213333","3213324","Community Bank of Georgia","Baxley","GA","31513","3/31/2017","5/19/2019","NM","700 West Parker Street","COMMUNITY BANK OF GEORGIA, INC.","1","0","0","4","0","Appling","","","5/11/2004","5/11/2004","3/31/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://www.communitybankga.com","49261","765","50026","0","50026","36879","36879","5123","16746","3848","12898","2035","7353","5622","","3147","8296","","1655","0","221","748","686","49","","0","49","0","0","0","","409","409","42","5081","705",""
"13951","13021","974754","1106365","Community Bank of Louisiana","Mansfield","LA","71052","3/31/2017","5/19/2019","NM","118 Jefferson","MANSFIELD BANCSHARES, INC.","10","0","0","5","1","De Soto","43340","Shreveport-Bossier City, LA","10/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.communitybankofla.bank","187779","1300","189079","0","189079","152354","152354","16470","76326","12131","64195","2492","56709","357","","424","17538","","8009","0","0","1728","6281","10754","","0","0","10754","0","0","","0","0","11639","4831","1300",""
"22636","0","706656","2647360","Community Bank of Marshall","Marshall","MO","65340","3/31/2017","5/19/2019","NM","811 W. College St.","MARSHALL COMMUNITY BANCSHARES, INC.","7","0","0","2","0","Saline","","","5/1/1978","5/1/1978","1/10/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.communitybankmarshall.com","59815","575","60390","0","60390","43605","43605","1716","11958","4724","7234","69","17310","12552","","8293","4686","","3704","0","24","1450","2230","102","","102","0","0","0","0","","151","2","828","888","575",""
"35094","0","2724766","1097995","Community Bank of Memphis","Memphis","MO","63555","3/31/2017","5/19/2019","NM","112 East Madison","CLARK COUNTY BANCSHARES, INC.","1","0","0","2","0","Scotland","","","3/20/1999","3/20/1999","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.communitybankofmemphis.com","25015","471","25486","0","25486","17518","17518","303","1847","0","1847","183","8490","6695","","5106","1086","","1773","0","39","581","1153","3","","0","3","0","0","0","","0","0","114","189","313",""
"8879","10896","460033","2313544","Community Bank of Mississippi","Forest","MS","39074","3/31/2017","5/19/2019","NM","323 East Third Street","COMMUNITY BANCSHARES OF MISSISSIPPI, INC. EMPLOYEE STOCK OWNERSHIP PLAN","14","0","1","4","0","Scott","","","8/14/1905","1/1/1934","12/31/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","0","www.communitybank.net","526912","5382","532294","0","532294","454828","454828","65185","144029","102249","41780","6269","158969","80376","","572","53427","0","23467","0","691","5592","17184","0","","0","0","0","0","1396","0","3908","3873","16757","48428","5382",""
"57141","0","3005097","3005248","Community Bank of Missouri","Richmond","MO","64085","3/31/2017","5/19/2019","NM","904 Walton Way","MISSOURI BANCORP, INC.","2","0","0","4","0","Ray","28140","Kansas City, MO-KS","5/7/2001","5/7/2001","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","https://www.communitybankmissouri.com","36989","501","37490","0","37490","26640","26640","3328","5846","3553","2293","1072","10882","5512","","3192","4014","","613","0","0","296","317","3031","","57","2974","0","0","0","","90","0","1152","2176","501",""
"34325","0","2445052","2445098","Community Bank of Oak Park River Forest","Oak Park","IL","60301","3/31/2017","5/19/2019","NM","1001 Lake Street","OAK PARK RIVER FOREST BANKSHARES, INC.","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/4/1996","11/4/1996","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.cboprf.com","241566","4305","245871","821","246692","199398","199398","35625","77830","28329","49501","18319","67624","0","","0","42150","0","691","0","70","29","592","4453","","0","4453","0","0","0","0","0","0","9134","26491","3645",""
"34857","0","2702764","1204887","Community Bank of Oelwein","Oelwein","IA","50662","3/31/2017","5/19/2019","NM","150 1st Street, S.E.","FIRST BELMOND BANCORPORATION","1","0","0","2","0","Fayette","","","10/1/1998","10/1/1998","9/23/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bankoelwein.com","41985","463","42448","0","42448","26674","26674","1749","4650","2236","2414","0","12653","7622","","8094","4580","","2936","0","28","2523","385","164","","164","0","0","0","0","","0","0","180","1569","463",""
"4217","0","412452","0","COMMUNITY BANK OF OKLAHOMA","Verden","OK","73092","3/31/2017","5/19/2019","NM","101 West Highway 62","","3","0","0","4","1","Grady","36420","Oklahoma City, OK","8/1/1907","1/1/1934","5/18/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://bankofverden.com","31556","199","31755","0","31755","19040","19040","1758","11642","4512","7130","0","2882","2758","","2229","7276","","3019","0","0","2146","873","190","","0","190","0","0","126","","0","0","0","1758","199",""
"19681","9628","901134","1479144","Community Bank of Parkersburg","Parkersburg","WV","26101","3/31/2017","5/19/2019","NM","631 Juliana Street","COMMUNITY BANKSHARES, INC.","4","0","0","5","1","Wood","37620","Parkersburg-Vienna, WV","3/1/1967","3/1/1967","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.communitybankpkbg.com","187549","1297","188846","0","188846","163139","163139","2925","28722","13436","15286","2147","128988","357","","0","8683","","16848","2192","0","5298","9358","176","","176","0","0","0","0","","710","663","2905","20","1297",""
"35513","0","2943615","3180408","Community Bank of Pickens County","Jasper","GA","30143","3/31/2017","5/19/2019","NM","15 Sammy Mcghee Blvd","COMMUNITY BANKS OF GEORGIA, INC.","2","0","0","4","0","Pickens","12060","Atlanta-Sandy Springs-Roswell, GA","10/2/2000","10/2/2000","6/1/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.cbopc.com","241617","3342","244959","0","244959","223472","223472","43248","112501","87230","25271","1936","62125","3662","","0","14802","","6530","0","9","2894","3627","155","","0","155","0","0","0","","3474","2778","12761","30487","3055",""
"58423","0","3448425","1974630","Community Bank of Pleasant Hill","Pleasant Hill","MO","64080","3/31/2017","5/19/2019","NM","2401 North Highway 7","LOLYN FINANCIAL CORPORATION","1","0","0","4","0","Cass","28140","Kansas City, MO-KS","12/4/2006","12/4/2006","5/21/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cbphonline.net","29495","377","29872","0","29872","22592","22592","615","20196","2262","17934","0","1770","11","","463","2978","","599","0","0","330","269","3240","","0","3240","0","0","0","","536","536","615","0","377",""
"22867","0","716851","1974630","Community Bank of Raymore","Raymore","MO","64083","3/31/2017","5/19/2019","NM","801 West Foxwood Drive","LOLYN FINANCIAL CORPORATION","3","0","0","4","1","Cass","28140","Kansas City, MO-KS","5/15/1979","5/15/1979","6/30/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.cbronline.net","128356","1926","130282","0","130282","102441","102441","684","93726","21289","72437","214","6867","950","","15","26887","","900","0","0","396","504","39","","0","39","0","0","0","","194","194","98","586","1926",""
"57073","0","2997216","0","Community Bank of Santa Maria","Santa Maria","CA","93455","3/31/2017","5/19/2019","NM","2739 Santa Maria Way","","3","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","3/1/2001","3/1/2001","3/18/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","http://WWW.YOURCBSM.COM","137334","1787","139121","0","139121","110193","110193","7604","70497","28955","41542","557","21738","9797","","1091","24532","","941","0","126","65","750","2364","","2347","17","0","0","0","","500","0","3081","4523","1857",""
"14776","0","257466","0","COMMUNITY BANK OF SNYDER","Snyder","TX","79549","3/31/2017","5/19/2019","NM","1715 25th Street","","1","0","0","2","0","Scurry","","","5/13/1905","9/27/1934","11/5/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.cbankofsnyder.com","48102","421","48523","0","48523","38305","38305","6510","18069","3022","15047","1160","5978","6588","","6028","1890","","1875","0","0","577","1298","425","","0","425","0","0","0","","0","0","77","6433","421",""
"34210","0","2483438","0","Community Bank of the Bay","Oakland","CA","94612","3/31/2017","5/19/2019","NM","180 Grand Ave., Suite 1550","","2","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","7/22/1996","7/22/1996","3/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.bankcbb.com","195386","2981","198367","0","198367","153522","153522","28806","100169","46608","53561","16138","8316","93","","0","39330","","178","0","23","50","105","5337","","0","5337","0","0","4744","","127","0","9536","19270","2613",""
"30903","6091","697978","2523389","Community Bank of the Chesapeake","Waldorf","MD","20601","3/31/2017","5/19/2019","NM","3035 Leonardtown Road","COMMUNITY FINANCIAL CORPORATION, THE","12","0","1","4","0","Charles","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/1/1950","10/23/1957","12/31/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","cbtc.com","1104464","10109","1114573","0","1114573","1017042","1017042","86999","627302","345069","282233","16820","285921","0","","0","96994","0","537","0","0","31","506","0","","0","0","0","0","0","0","10263","9497","0","86999","10129",""
"4646","0","725853","1053384","Community Bank of the Midwest","Great Bend","KS","67530","3/31/2017","5/19/2019","NM","2220 Broadway","MIDWEST COMMUNITY BANCSHARES, INC.","5","0","0","2","1","Barton","","","10/20/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.communitybankmidwest.com","102083","1291","103374","0","103374","48996","48996","384","7907","1170","6737","861","15523","24321","","28673","18110","","5232","0","0","3554","1678","2363","","1118","1245","0","0","0","","0","0","331","53","1291",""
"35212","0","2860039","3450530","Community Bank of the South","Merritt Island","FL","32953","3/31/2017","5/19/2019","NM","277 N. Sykes Creek Parkway","CBOS BANKSHARES, INC.","3","0","0","4","0","Brevard","37340","Palm Bay-Melbourne-Titusville, FL","11/29/1999","11/29/1999","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.cbos.bank","44991","1046","46037","0","46037","38287","38287","2162","27541","20412","7129","0","7637","947","","0","5702","","951","352","8","69","522","1097","","1088","9","0","0","0","","375","0","1228","934","692",""
"18889","0","255547","3436927","Community Bank of Trenton","Trenton","IL","62293","3/31/2017","5/19/2019","NM","104 East Broadway","CBT BANCORP, INC.","1","0","0","8","1","Clinton","41180","St. Louis, MO-IL","9/17/1963","9/17/1963","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.banktrenton.com","53718","1070","54788","23","54811","41393","41393","1787","9893","1182","8711","225","25293","4195","","3631","6797","","2985","0","4","2209","772","5","","0","5","0","0","0","","1684","1163","834","953","656",""
"35118","53392","2775692","2774305","Community Bank of Wichita, Inc.","Wichita","KS","67228","3/31/2017","5/19/2019","NM","11330 East 21st Street","COMMUNITY STATE BANCSHARES, INC.","2","0","0","4","0","Sedgwick","48620","Wichita, KS","8/16/1999","8/16/1999","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.communitybankwichita.com","55438","778","56216","0","56216","32151","32151","5247","16207","11734","4473","89","10394","214","","109","19431","","4376","0","0","1570","2806","149","","0","149","0","0","0","","0","0","3772","1475","765",""
"57468","0","3139321","3139312","Community Bank Owatonna","Owatonna","MN","55060","3/31/2017","5/19/2019","NM","640 Bridge Street","COMMUNITY FINANCIAL CORPORATION","1","0","0","4","0","Steele","","","1/13/2003","1/13/2003","3/13/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.cbowatonna.com","35580","407","35987","0","35987","26448","26448","2267","10011","4315","5696","3256","10196","718","","2631","6269","","638","0","14","280","344","1","","0","1","0","0","0","","465","0","4","2263","407",""
"34121","0","2376464","2313544","Community Bank, Coast","Biloxi","MS","39530","3/31/2017","5/19/2019","NM","677 Dr Martin Luther King Jr","COMMUNITY BANCSHARES OF MISSISSIPPI, INC. EMPLOYEE STOCK OWNERSHIP PLAN","15","0","1","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","1/22/1996","1/22/1996","12/31/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","0","","597334","6741","604075","0","604075","535668","535668","65564","217015","116670","100345","12452","231744","8893","","63","41960","0","26384","0","920","6436","19028","0","","0","0","0","0","1068","0","2215","1713","26583","38981","6741",""
"6989","10251","202907","1048867","Community Bank, National Association","Canton","NY","13617","3/31/2017","5/19/2019","N","45-49 Court Street","COMMUNITY BANK SYSTEM, INC.","199","0","1","9","0","Saint Lawrence","","","1/1/1866","1/1/1934","5/11/2017","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","0","www.communitybankna.com","4885790","47464","4933254","0","4933254","3183507","3183507","52179","738783","393370","345413","87059","2245781","59705","","34800","424459","893","1239165","0","11379","886884","340902","51323","","4856","46467","0","0","0","6524","2882","830","10204","41975","47464",""
"11438","0","653349","2313544","Community Bank, North Mississippi","Amory","MS","38821","3/31/2017","5/19/2019","NM","900 North Main Street","COMMUNITY BANCSHARES OF MISSISSIPPI, INC. EMPLOYEE STOCK OWNERSHIP PLAN","8","0","1","4","0","Monroe","","","5/20/1912","1/1/1934","12/31/2017","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","","344096","3640","347736","0","347736","309852","309852","39163","81411","52547","28864","9658","168198","11422","","585","24287","0","13012","0","692","3145","9175","0","","0","0","0","0","103","0","1061","773","14901","24262","3640",""
"26871","0","77422","3848632","Community Bankers' Bank","Midlothian","VA","23113","3/31/2017","5/19/2019","SM","2601 Promenade Parkway","CBB FINANCIAL CORP.","1","0","0","4","0","Chesterfield","40060","Richmond, VA","1/2/1987","1/2/1987","8/30/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","http://cbbonline.com","76169","1835","78004","0","78004","58346","58346","7156","41731","15069","26662","2354","5755","1350","","0","10384","","527","0","230","0","297","8747","","0","8747","0","0","0","","464","464","353","6803","1167",""
"34160","15999","553038","2530118","Community Banking Company of Fitzgerald","Fitzgerald","GA","31750","3/31/2017","5/19/2019","NM","102 West Roanoke Drive","CBC HOLDING COMPANY","2","0","0","4","0","Ben Hill","","","4/19/1996","4/19/1996","2/27/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.communitybankoffitzgerald.com","89801","1875","91676","0","91676","67431","67431","10291","17735","16985","750","0","33300","6105","","1281","10907","","10951","0","0","5846","5105","1106","","1054","52","0","0","0","","0","0","2199","8092","1136",""
"920","0","102539","1204467","Community Banks of Shelby County","Cowden","IL","62422","3/31/2017","5/19/2019","NM","126 North Grand Ave","COWDEN BANCORP, INC.","3","0","0","2","1","Shelby","","","1/1/1892","1/1/1934","11/9/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.communities1st.com","23731","230","23961","0","23961","16178","16178","0","5023","0","5023","0","5699","5456","","2155","3771","","1720","0","0","1495","225","137","","0","135","0","2","0","","0","0","0","0","230",""
"58159","0","3392292","5010367","Community Business Bank","West Sacramento","CA","95605","3/31/2017","5/19/2019","NM","725 Riverpoint Court","CBBC BANCORP","3","0","0","4","0","Yolo","40900","Sacramento-Roseville-Arden-Arcade, CA","11/14/2005","11/14/2005","5/20/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","213230","2490","215720","131","215851","144596","144596","19328","70002","31382","38620","8916","10303","36047","","9517","43494","","192","0","18","0","174","18052","","0","0","18052","0","2661","","0","0","9959","9369","2556",""
"58658","0","3626858","3628535","Community Capital Bank of Virginia","Christiansburg","VA","24073","3/31/2017","5/19/2019","SM","110 Peppers Ferry Road Nw","VIRGINIA COMMUNITY CAPITAL, INC.","2","0","0","4","0","Montgomery","13980","Blacksburg-Christiansburg-Radford, VA","8/20/2008","8/20/2008","7/30/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.vacommunitycapital.org","94789","1227","96016","0","96016","70308","70308","14707","17038","9189","7849","26628","11935","0","","0","16496","","0","0","0","0","0","9212","","7476","1736","0","0","6833","","0","0","3971","10736","1227",""
"26363","14581","299868","0","Community Commerce Bank","Claremont","CA","91711","3/31/2017","5/19/2019","NM","358 W Foothill Blvd","","4","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","10/1/1976","9/10/1985","2/15/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","http://www.ccombank.com","130960","2951","133911","0","133911","115948","115948","39","90755","30634","60121","15397","9757","0","","0","0","","17963","0","0","17963","0","0","","0","0","0","0","0","","2717","1991","0","39","1906",""
"10568","17428","168357","0","Community Development Bank, FSB","Ogema","MN","56569","3/31/2017","5/19/2019","SA","516 Main Street","","2","0","0","4","0","Becker","","","1/6/1906","1/1/1934","10/19/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.comdevbank.com","55172","1061","56233","0","56233","25574","25574","3401","9296","6612","2684","1218","8952","2707","","8473","6584","","4350","0","0","2824","1526","11253","","0","10777","476","0","0","","331","13","1653","1748","751",""
"57129","17528","3040418","0","Community Federal Savings Bank","Woodhaven","NY","11421","3/31/2017","5/19/2019","SA","89-07 Jamaica Avenue","","1","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","7/16/2001","7/16/2001","1/14/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.cfsb.com","80204","762","80966","0","80966","71050","71050","8369","7121","4730","2391","35630","19930","0","","0","4249","","5657","0","0","0","5657","10","","0","10","0","0","0","","230","0","0","8369","768",""
"27053","0","47256","0","Community Financial Bank","Prentice","WI","54556","3/31/2017","5/19/2019","NM","450 Center Street","","2","0","0","4","0","Price","","","10/1/1987","10/1/1987","9/2/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.communityfinancialbank.net","25186","255","25441","0","25441","20393","20393","1403","7906","3840","4066","0","10130","954","","118","1192","","852","0","0","258","594","2886","","2886","0","0","0","0","","141","0","112","1291","255",""
"287","11962","698144","2052067","Community Financial Services Bank","Benton","KY","42025","3/31/2017","5/19/2019","NM","221 West Fifth Street","COMMUNITY FINANCIAL SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","5","0","0","4","0","Marshall","","","1/1/1890","1/1/1934","8/31/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","http://www.yourlifeyourbank.com","847728","8793","856521","0","856521","552090","552090","71279","246903","166842","80061","10372","207543","15993","","7131","129242","0","131459","0","1336","16081","114042","36599","","9882","26717","0","0","688","0","12","12","19060","52219","8793",""
