cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"57611","0","3203996","3203987","1st Equity Bank Northwest","Buffalo Grove","IL","60089","12/31/2017","5/19/2019","NM","1330 Dundee Road","NORTHWEST EQUITY CORP.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/15/2003","10/15/2003","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","34175","394","34569","6","34575","32237","32237","0","9528","1663","7865","13824","8885","0","","0","2237","","101","0","0","0","101","0","","0","0","0","0","0","","0","0","0","0","394",""
"1673","0","526452","0","1st Financial Bank USA","Dakota Dunes","SD","57049","12/31/2017","5/19/2019","NM","331 N. Dakota Dunes Blvd.","","2","0","0","3","0","Union","43580","Sioux City, IA-NE-SD","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","http://www.1fbusa.com","504929","29051","533980","0","533980","14094","14094","13467","445","0","445","0","154","28","0","5052","1092","0","511687","509395","0","242","2050","2055","0","366","1616","73","0","940","0","14905","14880","13467","0","7872","0"
"6646","8805","480723","0","1st National Bank","Lebanon","OH","45036","12/31/2017","5/19/2019","N","730 East Main Street","","10","0","0","4","1","Warren","17140","Cincinnati, OH-KY-IN","1/1/1907","1/1/1934","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.BANKWITH1ST.COM","115144","1074","116218","0","116218","111811","111811","10690","33896","20665","13231","6635","60590","0","","0","3497","","855","0","184","385","286","55","","55","0","0","0","0","","0","0","8396","2294","1236",""
"57633","0","1018927","4347208","1st Security Bank of Washington","Mountlake Terrac","WA","98043","12/31/2017","5/19/2019","SB","6920 220th St Sw, Suite 300","FS BANCORP, INC.","12","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","4/1/2004","4/1/2004","11/14/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","WWW.FSBWA.com","815026","10756","825782","1131","826913","510575","510575","143068","65037","31530","33507","44451","258019","0","","0","66329","0","208600","0","1346","322","206932","41409","","0","41409","0","0","34010","0","55","0","113060","30008","10316",""
"9087","10250","991340","1199602","1st Source Bank","South Bend","IN","46601","12/31/2017","5/19/2019","SM","100 North Michigan Street","1ST SOURCE CORPORATION","82","0","1","4","0","St Joseph","43780","South Bend-Mishawaka, IN-MI","1/1/1922","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.1stsource.com","4445918","94883","4540801","0","4540801","1438535","1438535","75943","652969","398001","254968","18832","571017","119774","","32953","2720316","116664","128159","0","27977","45077","55105","220838","","2256","19605","198977","0","14054","0","352","0","8072","67871","65546",""
"57626","0","3223305","3223293","1st State Bank","Saginaw","MI","48604","12/31/2017","5/19/2019","NM","4800 Fashion Sq Blvd, # 100","1ST STATE FINANCIAL, LTD.","4","0","0","4","0","Saginaw","40980","Saginaw, MI","4/12/2004","4/12/2004","8/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.1ststatebk.com","180141","2946","183087","17","183104","103944","103944","8303","71493","53160","18333","1237","22911","0","","0","77021","","1003","13","130","133","727","1136","","1129","7","0","0","0","","0","0","506","7797","2686",""
"22543","14261","170640","3070152","1st State Bank of Mason City","Mason City","IL","62664","12/31/2017","5/19/2019","NM","123 West Elm Street","FIRSTATE BANCORP, INC.","1","0","0","7","1","Mason","","","11/1/1977","11/1/1977","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.1ststatebankmc.com","10529","124","10653","0","10653","6018","6018","0","827","151","676","0","4515","676","","1479","449","","2707","0","27","2044","636","0","","0","0","0","0","0","","0","0","0","0","124",""
"8426","10595","526519","1830240","1st Summit Bank","Johnstown","PA","15904","12/31/2017","5/19/2019","NM","125 Donald Lane","1ST SUMMIT BANCORP OF JOHNSTOWN, INC.","16","0","0","5","0","Cambria","27780","Johnstown, PA","1/1/1924","1/1/1934","1/5/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.1stsummit.com","499423","5784","505207","0","505207","383041","383041","26102","105261","73420","31841","9820","240531","1327","","323","73686","0","29293","3436","1796","13355","10706","18864","","18669","195","0","0","0","0","1357","1357","8211","17891","5784",""
"57869","0","3309393","0","1st Trust Bank, Inc.","Hazard","KY","41701","12/31/2017","5/19/2019","NM","24 Commerce Drive","","5","0","0","4","0","Perry","","","12/13/2004","12/13/2004","10/15/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","https://www.1tbi.com","195385","1739","197124","13","197137","145514","145514","13440","81031","62479","18552","5472","44009","1562","","634","44218","","5026","0","557","1335","3134","1746","","0","1746","0","0","0","","289","289","2312","11128","1739",""
"31249","6607","350572","4498726","1st United Bank","Faribault","MN","55021","12/31/2017","5/19/2019","NM","430 4th St Nw","J & B FINANCIAL HOLDINGS, INC.","2","0","0","4","1","Rice","","","1/1/1920","12/18/1961","2/13/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.1stunited.com","71660","345","72005","0","72005","49445","49445","5058","23752","21000","2752","949","16589","3097","","5273","13973","","3254","0","328","670","2256","60","","0","60","0","0","0","","1109","1015","3231","1827","345",""
"9751","0","340256","3304343","21st Century Bank","Loretto","MN","55357","12/31/2017","5/19/2019","NM","699 North Medina Street","DOLPHIN FAMILY LIMITED PARTNERSHIP","7","0","0","4","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/2/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.21stcenturybank.com","337399","1867","339266","0","339266","267793","267793","11475","150159","101950","48209","61660","43206","1293","","366","68791","","1078","0","107","77","894","1238","","530","708","0","0","0","","463","397","7788","3687","1867",""
"91005","0","455253","4754758","5Star Bank","Colorado Springs","CO","80914","12/31/2017","5/19/2019","NM","Peterson Air Force Base, 455","LITTLE LONDON BANCORP","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","6/10/1980","11/5/1985","8/23/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.5star.bank","144115","1746","145861","572","146433","129045","129045","16434","82680","41742","40938","3329","26602","0","","1103","15398","","883","0","219","175","489","4","","0","2","2","0","0","","87","87","5141","11293","1746",""
"27831","358","671370","0","A J Smith Federal Savings Bank","Midlothian","IL","60445","12/31/2017","5/19/2019","SA","14757 S Cicero Ave","","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1924","12/3/1934","1/23/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","104082","778","104860","0","104860","104761","104761","0","4748","3387","1361","1691","98322","0","","0","19","","80","0","0","0","80","0","","0","0","0","0","19","","1688","493","0","0","778",""
"35029","0","2775151","2775142","AB&T","Albany","GA","31708","12/31/2017","5/19/2019","NM","2815 Meredyth Drive","COMMUNITY CAPITAL BANCSHARES, INC.","4","0","0","4","0","Dougherty","10500","Albany, GA","4/28/1999","4/28/1999","12/31/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.abtgold.com","140332","1855","142187","0","142187","98478","98478","5757","41736","19693","22043","5196","38608","7181","","5628","33240","","4817","0","3143","226","1448","24","","0","24","0","0","0","","885","668","1139","4618","1711",""
"32257","8059","762773","0","Abacus Federal Savings Bank","New York","NY","10013","12/31/2017","5/19/2019","SA","6 Bowery","","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","11/29/1984","11/29/1984","2/23/2012","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.abacusbank.com","256129","2604","258733","448","259181","258998","258998","0","61815","517","61298","29883","167300","0","","0","25","","157","152","0","0","5","0","","0","0","0","0","0","","1169","0","0","0","2316",""
"30332","5179","114774","0","Abbeville Building & Loan (A State-Chartered Savings Bank)","Abbeville","LA","70510","12/31/2017","5/19/2019","SB","1212 Charity Street","","1","0","0","4","0","Vermilion","29180","Lafayette, LA","1/1/1890","8/9/1948","3/31/2006","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.abbemae.com","40990","567","41557","0","41557","41512","41512","17813","0","0","0","0","23699","0","","0","0","","45","0","0","0","45","0","","0","0","0","0","0","","375","0","17089","724","513",""
"30619","5642","416272","0","Abbeville First Bank, SSB","Abbeville","SC","29620","12/31/2017","5/19/2019","SB","205 South Main St","","2","0","0","8","0","Abbeville","","","1/1/1907","5/11/1953","10/17/2013","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.abbevillefirst.com","46241","695","46936","0","46936","44686","44686","1306","6937","6937","0","958","35485","0","","0","1500","","745","0","29","351","365","5","","0","5","0","0","0","","448","40","939","367","503",""
"19795","16035","198149","3612794","AbbyBank","Abbotsford","WI","54405","12/31/2017","5/19/2019","NM","401 East Spruce Street","ABBY BANCORP, INC.","6","0","0","2","0","Marathon","48140","Wausau, WI","3/1/1968","3/1/1968","12/31/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","www.abbybank.com","357882","4240","362122","0","362122","310410","310410","13575","105427","51948","53479","35164","82347","73897","","25483","16378","0","2439","0","93","801","1545","7412","","6686","26","0","700","124","0","790","376","6966","6609","4240",""
"11694","11442","4839","1143641","ABC Bank","Chicago","IL","60707","12/31/2017","5/19/2019","NM","6400 W. North Avenue","GREATER CHICAGO FINANCIAL CORP.","4","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/10/1891","1/1/1934","4/19/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","234835","4425","239260","0","239260","232995","232995","19382","128318","67495","60823","53313","31982","0","","0","3977","","1520","0","255","146","1119","768","","0","768","0","0","0","","9815","9605","9797","9585","3410",""
"26549","0","117672","0","Abington Bank","Abington","MA","2351","12/31/2017","5/19/2019","SM","6 Harrison Avenue","","3","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","2/12/1986","10/1/2017","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.theabingtonbank.com","236082","1352","237434","0","237434","228495","228495","15542","58344","36469","21875","13408","141201","0","","0","7512","","1427","0","13","990","424","0","","0","0","0","0","0","","2152","0","10039","5503","1527",""
"19600","0","535753","2107707","Academy Bank, National Association","Kansas City","MO","64154","12/31/2017","5/19/2019","N","8551 N Boardwalk Avenue","DICKINSON FINANCIAL CORPORATION II","82","0","1","4","0","Platte","28140","Kansas City, MO-KS","6/15/1966","6/15/1966","5/1/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.academybank.com","883866","11768","895634","0","895634","633661","633661","57075","393728","60083","333645","43571","136400","2887","","1872","199066","4950","15030","3355","161","875","10639","46005","","11086","33753","1166","0","6793","0","6792","6697","15079","41996","12043",""
"4061","13760","266253","1055708","ACB Bank","Cherokee","OK","73728","12/31/2017","5/19/2019","NM","323 S Grand Street","ALFALFA COUNTY BANCSHARES, INC.","3","0","0","2","1","Alfalfa","","","1/29/1908","1/1/1934","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.acbbank.net","94631","1900","96531","0","96531","51968","51968","1257","20948","256","20692","0","10417","19346","","34266","7410","","2624","0","0","1448","1176","263","","0","263","0","0","0","","0","0","1257","0","1318",""
"58727","0","3614837","3637939","Access Bank","Omaha","NE","68114","12/31/2017","5/19/2019","NM","8712 West Dodge Road","3MV BANCORP, INC.","8","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/10/2007","12/10/2007","5/6/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.ACCESSBANK.COM","418610","4829","423439","0","423439","305257","305257","52392","155150","85005","70145","23425","72400","1890","","4106","105469","","5876","0","1468","640","3768","2731","","281","2450","0","0","252","","1128","1128","18269","34123","4830",""
"35189","0","2859903","3109904","Access National Bank","Reston","VA","20191","12/31/2017","5/19/2019","N","1800 Robert Fulton Drive, #","ACCESS NATIONAL CORPORATION","15","0","0","4","0","Fairfax","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","12/1/1999","12/1/1999","1/31/2019","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","1995104","15804","2010908","0","2010908","1522029","1522029","98022","846252","472719","373533","51679","521506","4570","","23","463060","0","25140","0","15852","1092","8196","656","","0","125","531","0","0","0","1087","921","17557","80465","17558",""
"58562","0","3535848","4556381","AccessBank Texas","Denton","TX","76201","12/31/2017","5/19/2019","NM","320 W Eagle Drive, # 100","ACCESS BANCORP, INC.","4","0","0","4","0","Denton","19100","Dallas-Fort Worth-Arlington, TX","10/22/2007","10/22/2007","5/16/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://WWW.ACCESSBANKTX.COM","239400","2615","242015","0","242015","186997","186997","22116","97302","58923","38379","16267","45907","5405","","572","50156","","4105","517","0","1424","2164","185","","0","185","0","0","0","","1041","1041","9290","12826","2615",""
"7506","12499","5210","1117464","ACNB Bank","Gettysburg","PA","17325","12/31/2017","5/19/2019","NM","16 Lincoln Square","ACNB CORPORATION","29","0","1","4","0","Adams","23900","Gettysburg, PA","4/11/1857","1/1/1934","7/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.acnb.com","1231930","13976","1245906","0","1245906","1063739","1063739","45218","405818","185971","219847","40980","525762","45961","","3256","63010","0","16338","0","7747","579","8012","99563","","88484","11079","0","0","0","0","3982","3982","13883","31335","14057",""
"18489","12279","463650","5006472","Adams Bank & Trust","Ogallala","NE","69153","12/31/2017","5/19/2019","SM","315 North Spruce Street","ADAGE, LLC","19","0","1","2","0","Keith","","","2/26/1962","2/26/1962","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.abtbank.com","664651","9997","674648","0","674648","417112","417112","30999","150517","70780","79737","27178","109467","98951","","157901","74192","","14997","0","1498","7332","6167","10446","","6194","4252","0","0","0","","1068","873","11348","19651","8545",""
"90140","12033","343903","0","Adams Community Bank","Adams","MA","1220","12/31/2017","5/19/2019","SB","2 Center Street","","8","0","0","5","0","Berkshire","38340","Pittsfield, MA","5/1/1869","7/24/1985","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.adamscommunity.com","437950","3453","441403","0","441403","424703","424703","11626","35525","31495","4030","6550","370951","51","","0","7975","","8725","0","131","6108","2486","0","","0","0","0","0","25","","1992","81","4375","7251","3453",""
"14311","0","9553","1053870","Adams County Bank","Kenesaw","NE","68956","12/31/2017","5/19/2019","NM","401 N. Smith Avenue","FIRST KENESAW COMPANY","2","0","0","2","1","Adams","","","1/1/1878","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.adamscountybank.net","100359","1006","101365","0","101365","40615","40615","734","1789","1789","0","2146","8076","27870","","50533","7446","","1809","0","0","570","1239","962","","0","962","0","0","0","","0","0","734","0","1006",""
"32304","8120","312570","0","Adams County Building and Loan Company","West Union","OH","45693","12/31/2017","5/19/2019","SA","201 West Main Street","","2","0","0","2","0","Adams","","","1/22/1907","4/4/1985","4/20/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","14271","195","14466","0","14466","14466","14466","0","314","314","0","144","10152","3856","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","143",""
"58697","18056","3603765","4564724","Adams Dairy Bank","Blue Springs","MO","64014","12/31/2017","5/19/2019","NM","651 Ne Coronado Drive","ADAMS DAIRY BANCSHARES, INC.","1","0","0","4","0","Jackson","28140","Kansas City, MO-KS","1/3/2008","1/3/2008","5/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","92282","970","93252","0","93252","87541","87541","2932","38060","6990","31070","10178","36085","286","","0","4731","","976","0","7","227","742","3","","0","3","0","0","0","","880","880","1409","1523","970",""
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","12/31/2017","5/19/2019","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.adamsstate.com","33648","290","33938","0","33938","17285","17285","134","96","96","0","0","7501","9554","","12139","2484","","1961","0","0","1662","299","69","","0","0","69","0","1461","","0","0","25","109","290",""
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","12/31/2017","5/19/2019","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","18","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.adirondackbank.com","481374","3063","484437","768","485205","373253","373253","4976","124894","72283","52611","11267","232116","0","","0","100266","0","11686","0","1321","2593","7772","0","","0","0","0","0","0","0","1669","468","2146","2830","3072",""
"27015","13964","541307","0","Admirals Bank","Boston","MA","2116","12/31/2017","5/19/2019","SA","579 Boylston Street","","2","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","12/31/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.admiralsbank.com","239246","2354","241600","0","241600","181420","181420","348","95279","38682","56597","61211","24241","341","","0","4539","","55641","0","0","59","55582","0","","0","0","0","0","0","","2607","1202","0","348","2554",""
